task_id,task_name,task_url,notebook_url,crit1_correctness,crit2_problem_statement,crit3_documentation,crit4_model_coverage,crit5_discrimination,total_0_10,distinct_models,min_score,max_score,notes_crit1,notes_crit2,notes_crit3,notes_crit4,notes_crit5
18453,SOCRATES Social Risk,https://www.kaggle.com/benchmarks/tasks/alfaxadeyembe/socrates-social-risk,https://www.kaggle.com/code/alfaxadeyembe/social-risk,2,1,1,2,2,8,16,13.333321428571427,75.63484523809524,"Real model output, robust multi-strategy parsing vs gold labels + evidence-F1 from risk.jsonl, family-balanced aggregate w/ CI; deterministic verifiable GT, aligned.","Prose ('RISK module over risk.jsonl, family-balanced scoring') names module+scoring but not the capability/why/gap.","Notebook shown is all code (rich parsing/scoring) but no markdown narrative; dataset path given, scoring rules only in code.",16 distinct models run,score gap 13.333321428571427->75.63484523809524 vs eps=5.0 (pass)
18502,ghc_task5_effort_calibration,https://www.kaggle.com/benchmarks/tasks/uncertainsystems/ghc-task5-effort-calibration,https://www.kaggle.com/code/uncertainsystems/ghc-task-5-effort-calibration,1,1,1,2,2,7,7,53.833333333333336,82.33333333333333,"Real model graded but score = judge_llm's single subjective calibration_score (0-100); 'true_difficulty' is a synthetic tier label, not a verified per-item effort ground truth. Judge subjectivity is a strong confound.","Names capability (effort prediction/calibration, 80 tiered problems) with basic motivation, but no gap framing or why it matters.","Notebook markdown describes track/intent and data generator code is present, but scoring rubric only in prompt; no dataset provenance, limited methodology doc.",7 distinct models run,score gap 53.833333333333336->82.33333333333333 vs eps=5.0 (pass)
18567,constraint_relaxation,https://www.kaggle.com/benchmarks/tasks/saarshai/constraint-relaxation,https://www.kaggle.com/code/saarshai/constraint-relax-krux-benchmark,1,1,1,2,0,5,21,0.0,4.0,Real model output graded vs deterministic constraint checks; genuine eval. But scoring conflates strategic choice w/ raw constraint-following; 'no adjectives' is a tiny hardcoded blocklist (fragile).,One-line prose names capability (strategic sacrifice of conflicting constraints) but no motivation or gap relative to existing evals.,Only a 1-line docstring; constraints self-evident in code but no dataset provenance/scoring rules in prose; reader must read code.,21 distinct models run,score gap 0.0->4.0 vs eps=5.0 (fail)
18701,hard_conditional_10_audit_charter,https://www.kaggle.com/benchmarks/tasks/olgaiv39/hard-conditional-10-audit-charter,https://www.kaggle.com/code/olgaiv39/audit-charter,1,0,1,0,0,2,0,,,"Real model graded for genuine conflict (step7 submit-on-approval vs step13 20-day pre-review). But verify=substring '7'&'13'+keyword; both digits in prompt list, easy spurious pass.",Task page description empty.,No task-page or markdown docs; only inline code comments explain _detected keyword logic and suffix; no methodology writeup.,0 distinct models run,<=1 model -> 0
18727,MetaCog Unified Benchmark,https://www.kaggle.com/benchmarks/tasks/karthiksrivathsa/metacog-unified-benchmark,https://www.kaggle.com/code/karthiksrivathsa/metacog-eval-benchmark-task-v2,1,0,1,0,0,2,0,,,"Real model graded vs CSV correct_answer via fuzz.ratio>85 (fragile); kbench score is only assert_true(is_correct); calibration/ECE/Brier computed outside task, not in returned score; claim/impl partial mismatch",Task page description empty.,"External dataset, no provenance/schema documented; metrics defined in code only, no markdown walkthrough.",0 distinct models run,<=1 model -> 0
18737,agi_reasoning_sokoban_all_levels,https://www.kaggle.com/benchmarks/tasks/praveensivanandham/agi-reasoning-sokoban-all-levels,https://www.kaggle.com/code/praveensivanandham/new-benchmark-task-81b9a,1,0,0,0,0,1,0,,,"Model graded vs dataset optimal_moves, but fragile regex exact-match of one optimal path (sokoban may have many); pass=score>3/5. Genuine but brittle.",Task page description is empty.,Dataset path referenced but no provenance/schema/methodology doc; no markdown cells.,0 distinct models run,<=1 model -> 0
18775,setspan_persistence,https://www.kaggle.com/benchmarks/tasks/pouriania/setspan-persistence,https://www.kaggle.com/code/pouriania/setspan-persistence-task,2,1,2,2,2,9,6,0.3925,0.7616666666666667,"Deterministic solver computes per-token targets for 50 seeded sequences; model output parsed and token-accuracy scored vs ground truth. Verifiable, tightly aligned to persistence control.",'Return the official persistence benchmark score' — names persistence/score but no motivation or gap; thin.,"Docstring+code document track, capability, rules, lag, seed, dataset builder, parsing/recovery, mean token accuracy; reproducible.",6 distinct models run,score gap 0.3925->0.7616666666666667 vs eps=0.05 (pass)
18820,briefshift_impulse_override,https://www.kaggle.com/benchmarks/tasks/axonvertex/briefshift-impulse-override,https://www.kaggle.com/code/axonvertex/briefshift-impulse-override,1,0,1,0,0,2,0,,,"Real model graded against gold fields from jsonl dataset via structured output, but verification is fragile keyword-token overlap (min_hits=2, no semantics), prone to false pass/fail; confounds.",Task page description is empty; no problem statement.,"Notebook has pydantic schema, prompt builder, helper code (partly self-documenting), but no markdown on dataset provenance, scoring rationale, or edge cases. Partial.",0 distinct models run,<=1 model -> 0
18885,v3_t3_universe_extrapolation,https://www.kaggle.com/benchmarks/tasks/kennop/v3-t3-universe-counterfactual-abstain,https://www.kaggle.com/code/kennop/v3-t3-universe-counterfactual-abstain,2,1,2,2,2,9,4,0.7006172839506173,0.9583333333333333,"Real model output parsed and scored vs canonical_expr via numeric tolerance over 90 universes; deterministic, aligned to extrapolation claim.","Names exact capability (far extrapolation S=1000, 3x grid, 90 universes) with specifics, but no broader-question/gap framing.","Extensive notebook markdown: generation provenance, parse/score functions documented, schema and metric definitions included.",4 distinct models run,score gap 0.7006172839506173->0.9583333333333333 vs eps=0.05 (pass)
19030,prometheus_ebm_metacognition,https://www.kaggle.com/benchmarks/tasks/mushfiqulalam007/prometheus-ebm-metacognition,https://www.kaggle.com/code/mushfiqulalam007/submission,2,1,2,2,2,9,16,0.8,0.98,"20 problems, real model classification parsed and compared to problem_class ground truth across 4 classes; deterministic ECI composite, aligned.","Names capability (epistemic metacognition, know vs not-know) with motivation, but does not identify gap vs existing evals.","Notebook documents taxonomy, per-item ground truth, parser, and ECI/SDA/CA/RP metric formulas thoroughly.",16 distinct models run,score gap 0.8->0.98 vs eps=0.05 (pass)
19060,Prepared Statement Plan Traps a Tenant,https://www.kaggle.com/benchmarks/tasks/himanshunakrani/prepared-statement-plan-traps-a-tenant,https://www.kaggle.com/code/himanshunakrani/prepared-statement-plan-traps-a-tenant,1,1,1,0,0,3,0,,,"Model graded, but assert_in requires literal 'generic plan','tenant skew','tenant 42' substrings—fragile, rewards exact phrasing over reasoning; plus a sound 3-criteria judge. Mixed confound.",One-line desc names the diagnosis capability and scenario but no motivation/gap.,"Markdown intro just restates desc; signals/judge criteria visible in code, template comments present, but no dataset/scoring detail.",0 distinct models run,<=1 model -> 0
19070,Cache Stampede from Aligned TTLs,https://www.kaggle.com/benchmarks/tasks/himanshunakrani/cache-stampede-from-aligned-ttls,https://www.kaggle.com/code/himanshunakrani/task-10,1,1,1,0,0,3,0,,,"Real model graded by 3-criterion judge (aligned), but rigid assert_in literals ('ttl jitter','misses') confound phrasing with diagnostic capability.",One-line desc names capability+scenario w/ basic motivation; no broader question or gap.,Judge criteria+prompt visible in code; notebook markdown only repeats title; no methodology/dataset prose.,0 distinct models run,<=1 model -> 0
19083,nb33_test_ablation_cascade,https://www.kaggle.com/benchmarks/tasks/del=358c10d722d32731/nb33-test-ablation-cascade,https://www.kaggle.com/code/del=358c10d722d32731/code/deleted/116052555,0,0,0,0,0,0,0,,,"assert_true(is_frankenstein) REWARDS failure (only one component); inverted logic. Verification is mere substring of 'residual'/'attention'/'forward'; no real correctness, mismatched w/ claim.",Prose 'Frankenstein if only one component is referenced in forward pass' is cryptic; reader cannot tell what is measured or why.,"No notebook source available; no documentation of dataset, method, or scoring.",0 distinct models run,<=1 model -> 0
19176,score_cities_accuracy,https://www.kaggle.com/benchmarks/tasks/francisganong/score-cities-accuracy,https://www.kaggle.com/code/francisganong/new-benchmark-task-19335,1,0,1,2,2,6,16,0.66,1.0,"Real model graded vs gold_city from CSV, but check is bare substring 'gold_city.lower() in response.lower()' with no normalization, fragile/false-pass prone.","Prose only restates code mechanics ('run on every row, return mean is_correct'); no capability or motivation a reader can grasp.","Dataset path named and scoring is in code, but no schema, no markdown methodology beyond a one-line title; partial.",16 distinct models run,score gap 0.66->1.0 vs eps=0.05 (pass)
19244,inductive_foraging,https://www.kaggle.com/benchmarks/tasks/middletownbooks/inductive-foraging,https://www.kaggle.com/code/middletownbooks/new-benchmark-task-af305,2,2,2,0,0,6,0,,,"Interactive loop on real model output; verifiable label GT (BETA) plus deliberate balanced pool so only hidden var predicts, contrasting-pair + efficiency(<=4) checks. Tight, confound-minimized design.","Names exact capability (active hypothesis-driven foraging via contrasting pairs), explains mechanism, and contrasts vs passive scanning = the gap it fills. Specific.","Notebook comments comprehensively document true rule, pool construction, query design, strategy, scoring logic and efficiency rationale; reproducible from code.",0 distinct models run,<=1 model -> 0
19250,inductive_foraging_medium,https://www.kaggle.com/benchmarks/tasks/middletownbooks/inductive-foraging-medium,https://www.kaggle.com/code/middletownbooks/new-benchmark-task-7b537,2,1,2,0,0,5,0,,,Deterministic GT: VD=High->Beta vs QUERY_LABEL; real output graded. Balanced distractors force >50% to require VD; +reason-cites-VD +efficiency asserts. Tight design.,"Prose names capability (induce VD rule among balanced distractors, budget) but gives no broader motivation or gap it fills.","Notebook comments document true rule, pool, scoring rationale; prose+example prompts explain protocol fully. Comprehensive.",0 distinct models run,<=1 model -> 0
19965,Latent Structure Reconstruction,https://www.kaggle.com/benchmarks/tasks/jek1wantaufik/reveal-hidden-source-records,https://www.kaggle.com/code/jek1wantaufik/latent-structure-reconstruction,0,1,1,2,2,6,29,0.2611810675651219,0.9886363636311004,GT=sample_values the model is SHOWN in prompt (echo task); dimensionality GT hardcoded to 1; adversarial baseline unseeded np.random. Broken construct.,"Prose names capability (latent matrix/dimensionality recon) w/ light 'intercepted signals' motivation, but no gap or broader question.","Notebook is code-only, no markdown; no dataset provenance/schema; scoring exists only in code (MSE/cosine/judge). Reader must reverse-engineer.",29 distinct models run,score gap 0.2611810675651219->0.9886363636311004 vs eps=0.05 (pass)
20173,confucian_calibration_ckv1_selfgen,https://www.kaggle.com/benchmarks/tasks/chikongheung/confucian-calibration-ckv1-selfgen,https://www.kaggle.com/code/chikongheung/new-benchmark-task-e6022,1,1,2,2,2,8,12,0.0,0.2,"Real model gen+answers in isolated sessions, judge grades correctness; genuine metacognition test but ground truth is self-defined by the model (expected_answer it writes), so GT is fragile/circular.","Prose (Confucian quote) names metacognitive calibration and explains self-gen mechanism + score meaning, but does not connect to a broader gap vs existing evals.","Notebook is well-documented: stepwise comments, full prompts, quadrant scoring logic with rationale for each Set A/B outcome.",12 distinct models run,score gap 0.0->0.2 vs eps=0.05 (pass)
20697,deepseek-v4-flash_baseline,https://www.kaggle.com/benchmarks/tasks/seethelightluo/deepseek-v4-flash-baseline,https://www.kaggle.com/code/seethelightluo/new-benchmark-task-a5af4,0,1,2,2,2,7,4,34.0,40.5,"Grades a FROZEN saved JSON of deepseek responses, not the current model; current llm is only the judge. Judge scores never validated vs human gold -> no verifiable ground truth for the metric.","Prose names what it does (judge saved responses w/ retractions metadata, temp0/seed, bootstrap CI) but it's mechanism, not capability motivation/gap.","Notebook+prose document input/CSV paths, detailed -1/0/1 rubric w/ 7 notes, normalization formula, bootstrap CI params; thorough scoring methodology.",4 distinct models run,score gap 34.0->40.5 vs eps=5.0 (pass)
20714,Kimi-K2.6-1_safety,https://www.kaggle.com/benchmarks/tasks/seethelightluo/kimi-k2-6-1-safety,https://www.kaggle.com/code/seethelightluo/new-benchmark-task-0e721,0,1,2,2,2,7,4,51.0,59.0,"Construct invalid: judges PRE-SAVED Kimi-K2.6-1 responses from a file; the selected/running model acts only as grader, never as model-under-test. Score reflects fixed data, not the evaluated model.","Prose explains the mechanism (judge saved responses via retractions.csv, temp0/seed, bootstrap CI); reader can tell what it does.","Well documented: dataset paths, detailed scoring rubric w/ edge-case notes, normalization + bootstrap CI methodology in code.",4 distinct models run,score gap 51.0->59.0 vs eps=5.0 (pass)
